NA	SP	0.191275
NA	SS	0.139821
NA	SW	0.01566
NA	^	0.0961969
NNB		586158
NNB	EC	2.72964e-05
NNB	EF	2.38843e-05
NNB	JC	0.00486388
NNB	JKB	0.153061
NNB	JKC	0.0175072
NNB	JKG	0.0492018
NNB	JKO	0.068258
NNB	JKS	0.0959554
NNB	JKV	0.000262728
NNB	JX	0.153288
NNB	MAG	0.00011601
NNB	MM	1.87663e-05
NNB	NNB	0.00437084
NNB	NNG	0.0101236
NNB	NNP	0.000162072
NNB	SE	0.000400916
NNB	SF	0.0106166
NNB	SH	6.31229e-05
NNB	SN	0.00367648
NNB	SO	0.000378737
NNB	SP	0.0193651
NNB	SS	0.0207913
NNB	SW	0.000201311
NNB	VA	0.000180839
NNB	VCN	2.04723e-05
NNB	VCP	0.217977
NNB	VV	0.000295142
NNB	VX	0.000648289
NNB	XSA	0.0134793
NNB	XSN	0.0282296
NNB	XSV	0.00135288
NNB	^	0.125029
NNG		4629960
NNG	EC	1.74948e-05
NNG	EF	9.50332e-06
NNG	EP	4.10371e-06
NNG	ETM	1.94386e-05
NNG	ETN	3.02378e-06
NNG	JC	0.0255495
NNG	JKB	0.153924
NNG	JKC	0.00903269
NNG	JKG	0.06996
NNG	JKO	0.142429
NNG	JKQ	9.07135e-06
NNG	JKS	0.085894
NNG	JKV	0.000274084
NNG	JX	0.0858318
NNG	MAG	0.000437153
NNG	MM	2.00866e-05
NNG	NA	5.83158e-06
NNG	NNB	0.00289463
NNG	NNG	0.0700542
NNG	NNP	0.00011836
NNG	NP	3.02378e-06
NNG	NR	4.64367e-05
NNG	SE	0.000305186
NNG	SF	0.00457909
NNG	SH	0.000470846
NNG	SL	0.000166308
NNG	SN	0.000377109
NNG	SO	4.31969e-05
NNG	SP	0.0246225
NNG	SS	0.0252749
NNG	SW	0.000292875
NNG	UNT	4.96765e-06
NNG	VA	0.000569335
NNG	VCN	1.3607e-05
NNG	VCP	0.0466095
NNG	VV	0.00433481
NNG	VX	4.53568e-06
NNG	XPN	0.000106048
NNG	XR	5.46441e-05
NNG	XSA	0.0197922
NNG	XSN	0.0796733
NNG	XSV	0.118255
NNG	^	0.0279104
NNP		327035
NNP	ETM	0.000125369
NNP	JC	0.0358463
NNP	JKB	0.13016
NNP	JKC	0.00172459
NNP	JKG	0.151323
NNP	JKO	0.0503769
NNP	JKQ	0.00011008
NNP	JKS	0.0862354
NNP	JKV	0.00550706
NNP	JX	0.149458
NNP	MAG	3.97511e-05
NNP	MM	0.000819484
NNP	NNB	0.0319446
NNP	NNG	0.0835232
NNP	NNP	0.00303943
NNP	NP	0.00216491
NNP	SE	0.000580978
NNP	SF	0.00774841
NNP	SH	0.00136377
NNP	SL	0.0011008
NNP	SN	0.00118948
NNP	SO	0.000516764
NNP	SP	0.0530463
NNP	SS	0.119107
NNP	SW	0.00125369
NNP	VA	8.86755e-05
NNP	VCP	0.020111
NNP	VV	0.000195698
NNP	XPN	0.000174293
NNP	XSA	0.000146773
NNP	XSN	0.019053
NNP	XSV	0.000122311
NNP	^	0.041705
NP		335832
NP	EC	4.46652e-05
NP	JC	0.00426404
NP	JKB	0.145385
NP	JKC	0.00264418
NP	JKG	0.123297
NP	JKO	0.0868381
NP	JKQ	4.16875e-05
NP	JKS	0.16499
NP	JKV	0.000750375
NP	JX	0.299998
NP	MAG	6.25313e-05
NP	NNB	0.00177172
NP	NNG	0.00640201
NP	NP	0.000241192
NP	NR	4.46652e-05
NP	SE	0.000265013
NP	SF	0.00344815
NP	SP	0.0052288
NP	SS	0.00444568
NP	VA	0.00321292
NP	VCP	0.0570553
NP	VV	0.00139951
NP	XSA	0.000601491
NP	XSN	0.07764
NP	XSV	0.00020546
NP	^	0.00960302
NR		73010
NR	JC	0.00287632
NR	JKB	0.0346254
NR	JKC	0.00680729
NR	JKG	0.0586221
NR	JKO	0.0208191
NR	JKS	0.0359814
NR	JX	0.0698808
NR	MAG	0.000479386
NR	MM	0.00625942
NR	NNB	0.22375
NR	NNG	0.0384331
NR	NNP	0.000150664
NR	NR	0.0969593
NR	SE	0.000315025
NR	SF	0.00768388
NR	SL	0.00415012
NR	SN	0.0524449
NR	SO	0.0084509
NR	SP	0.0451719
NR	SS	0.00269826
NR	SW	0.00327352
NR	VCP	0.0359266
NR	VV	0.000246542
NR	XSN	0.0429941
NR	XSV	0.00046569
NR	^	0.200151
SE		26863
SE	IC	0.00331311
SE	MAG	0.00491382
SE	MAJ	0.00163794
SE	MM	0.00260581
SE	NA	0.000632841
SE	NNG	0.0169378
SE	NNP	0.00398317
SE	NP	0.00636563
SE	SE	0.36943
SE	SF	0.186279
SE	SH	0.000632841
SE	SN	0.000930648
SE	SP	0.00543498
SE	SS	0.145888
SE	SW	0.000409485
SE	VA	0.00219633
SE	VCP	0.000521163
SE	VV	0.00361091
SE	XR	0.000595615
SE	^	0.240331
SF		922014
SF	JKB	2.38608e-05
SF	JKG	1.40996e-05
SF	JKQ	2.16916e-05
SF	JX	1.84379e-05
SF	MAG	4.77216e-05
SF	MAJ	1.62687e-05
SF	MM	3.57912e-05
SF	NNG	0.000779815
SF	NNP	0.000420818
SF	NP	5.74829e-05
SF	SE	0.000228847
SF	SF	0.000188717
SF	SH	2.603e-05
SF	SL	0.000242946
SF	SN	0.00228738
SF	SO	2.38608e-05
SF	SP	0.000167026
SF	SS	0.0688937
SF	SW	4.55525e-05
SF	VA	1.84379e-05
SF	VCP	3.79604e-05
SF	VV	3.03683e-05
SF	XPN	2.27762e-05
SF	XR	1.51842e-05
SF	^	0.926291
SH		55333
SH	JC	0.00959644
SH	JKB	0.0338677
SH	JKC	0.00178917
SH	JKG	0.0385484
SH	JKO	0.0307231
SH	JKS	0.0223556
SH	JX	0.0325122
SH	MM	0.000542172
SH	NNB	0.0119459
SH	NNG	0.0452352
SH	NNP	0.000939765
SH	NP	0.00037952
SH	SE	0.000289158
SH	SF	0.00271086
SH	SH	0.000289158
SH	SL	0.00083133
SH	SN	0.000343376
SH	SP	0.0426509
SH	SS	0.674155
SH	SW	0.000596389
SH	VCP	0.0143676
SH	XSA	0.00213254
SH	XSN	0.0024217
SH	XSV	0.010482
SH	^	0.0198073
SL		59932
SL	JC	0.0118634
SL	JKB	0.0409798
SL	JKC	0.000767537
SL	JKG	0.0433324
SL	JKO	0.0235767
SL	JKS	0.028232
SL	JX	0.0508243
SL	MAG	0.000233598
SL	MM	0.0017353
SL	NNB	0.0115798
SL	NNG	0.0839952
SL	NNP	0.00281986
SL	NP	0.000684109
SL	SE	0.000517253
SL	SF	0.0319362
SL	SH	0.000684109
SL	SL	0.00116799
SL	SN	0.0273477
SL	SO	0.000383768
SL	SP	0.0992291
SL	SS	0.329874
SL	SW	0.0172362
SL	VCP	0.0142495
SL	VV	0.000483882
SL	XSN	0.0103617
SL	^	0.165271
SN		241926
SN	JC	0.000682027
SN	JKB	0.00604317
SN	JKC	0.000231476
SN	JKG	0.00408389
SN	JKO	0.00184354
SN	JKS	0.00111191
SN	JX	0.00203368
SN	NNB	0.450882
SN	NNG	0.122566
SN	NNP	0.000702694
SN	NR	0.107558
SN	SE	8.26699e-05
SN	SF	0.0245199
SN	SH	0.00122765
SN	SL	0.0148599
SN	SN	0.000806032
SN	SO	0.0188157
SN	SP	0.0749816
SN	SS	0.0712656
SN	SW	0.0613576
SN	VA	0.000132272
SN	VCP	0.0016286
SN	XPN	0.000107471
SN	XSN	0.0166125
SN	^	0.0157569
SO		6668
SO	JKB	0.00254949
SO	JKO	0.00164967
SO	JX	0.00269946
SO	NA	0.00989802
SO	NNB	0.00854829
SO	NNG	0.0445411
SO	NNP	0.0272945
SO	SF	0.00704859
SO	SL	0.00554889
SO	SN	0.79844
SO	SO	0.030144
SO	SP	0.00209958
SO	SS	0.0176965
SO	SW	0.00239952
SO	VCP	0.0029994
SO	VV	0.00194961
SO	^	0.0238452
SP		488211
SP	IC	4.30142e-05
SP	JKB	3.27727e-05
SP	JKQ	0.000163864
SP	JKS	2.45795e-05
SP	JX	4.71108e-05
SP	MAG	0.000225312
SP	MAJ	3.68693e-05
SP	MM	0.000356403
SP	NA	4.30142e-05
SP	NNB	4.30142e-05
SP	NNG	0.0325556
SP	NNP	0.0115421
SP	NP	0.000307244
SP	NR	0.000104463
SP	SE	5.5304e-05
SP	SF	6.55454e-05
SP	SH	0.00105282
SP	SL	0.0039061
SP	SN	0.0311013
SP	SP	0.000340017
SP	SS	0.00202576
SP	SW	0.000178202
SP	VA	0.000184347
SP	VCP	0.000208926
SP	VV	0.00026423
SP	XPN	0.000575571
SP	XR	0.00015567
SP	^	0.914256
SS		562275
SS	EC	0.00614824
SS	EF	4.26837e-05
SS	EP	1.95634e-05
SS	ETM	0.005275
SS	IC	0.0194691
SS	JC	0.0105624
SS	JKB	0.0407808
SS	JKC	0.00231381
SS	JKG	0.0218363
SS	JKO	0.0327864
SS	JKQ	0.0296101
SS	JKS	0.0195723
SS	JX	0.0266009
SS	MAG	0.0212031
SS	MAJ	0.00432529
SS	MM	0.0118963
SS	NA	0.000453515
SS	NNB	0.00342537
SS	NNG	0.189151
SS	NNP	0.062658
SS	NP	0.0281339
SS	NR	0.00128585
SS	SE	0.00226046
SS	SF	0.00846027
SS	SH	0.0677142
SS	SL	0.034613
SS	SN	0.0369001
SS	SO	0.00027033
SS	SP	0.0226224
SS	SS	0.025998
SS	SW	0.00202926
SS	VA	0.01063
SS	VCN	0.000770086
SS	VCP	0.0342324
SS	VV	0.0142919
SS	VX	0.000101374
SS	XPN	0.00386288
SS	XR	0.00307679
SS	XSA	0.000613579
SS	XSN	0.00238851
SS	XSV	0.00397314
SS	^	0.187613
SW		26832
SW	JC	0.0032424
SW	JKB	0.104875
SW	JKC	0.00119261
SW	JKG	0.0343992
SW	JKO	0.0372317
SW	JKS	0.0273554
SW	JX	0.0310078
SW	MAG	0.00555307
SW	MAJ	0.000782648
SW	MM	0.00439773
SW	NA	0.000559034
SW	NNB	0.00406231
SW	NNG	0.177214
SW	NNP	0.0710346
SW	NP	0.00439773
SW	NR	0.000409958
SW	SE	0.00898181
SW	SF	0.00577668
SW	SH	0.00286971
SW	SL	0.0466607
SW	SN	0.0411449
SW	SO	0.00126714
SW	SP	0.064997
SW	SS	0.0970856
SW	SW	0.0178518
SW	VA	0.00380143
SW	VCP	0.0239267
SW	VV	0.00764013
SW	XPN	0.00298151
SW	XR	0.00145349
SW	XSN	0.0106589
SW	^	0.154778
UNA		5730
UNA	EC	0.00209424
UNA	EF	0.913787
UNA	JKB	0.0034904
UNA	JKO	0.0026178
UNA	JKS	0.00383944
UNA	JX	0.00453752
UNA	SF	0.0267016
UNA	SP	0.0247818
UNA	UNA	0.00226876
UNA	VCP	0.00924956
UNC		498
UNC	EF	0.0261044
UNC	JKB	0.064257
UNC	JKO	0.0562249
UNC	JKS	0.0401606
UNC	JX	0.0341365
UNC	SF	0.202811
UNC	SP	0.341365
UNC	VCP	0.10241
UNC	XSN	0.0401606
UNC	XSV	0.0361446
UNT		351
UNT	SF	0.116809
UNT	SP	0.757835
UNT	^	0.116809
VA		425266
VA	EC	0.348206
VA	EF	0.126189
VA	EP	0.0799453
VA	ETM	0.420487
VA	ETN	0.021262
VA	JX	7.05441e-05
VA	SS	3.05691e-05
VA	UNA	0.00372473
VCN		49484
VCN	EC	0.482216
VCN	EF	0.279262
VCN	EP	0.0993452
VCN	ETM	0.124848
VCN	ETN	0.0117412
VCN	UNA	0.00224315
VCP		464720
VCP	EC	0.279549
VCP	EF	0.355692
VCP	EP	0.114695
VCP	ETM	0.226904
VCP	ETN	0.021443
VCP	JX	5.37958e-05
VCP	UNA	0.00148477
VCP	VCP	2.36702e-05
VCP	^	4.30367e-05
VV		1832441
VV	EC	0.482576
VV	EF	0.0749498
VV	EP	0.135848
VV	ETM	0.275598
VV	ETN	0.0300261
VV	JKB	9.82296e-06
VV	JKO	1.03687e-05
VV	JX	5.34806e-05
VV	NNB	1.09144e-05
VV	NNG	1.14601e-05
VV	SE	7.64008e-06
VV	SP	8.1858e-06
VV	SS	2.83774e-05
VV	UNA	0.000768374
VV	VCP	1.47344e-05
VV	VV	1.80088e-05
VV	VX	2.29202e-05
VV	XSN	6.00292e-06
VV	^	6.00292e-06
VX		510565
VX	EC	0.296438
VX	EF	0.182267
VX	EP	0.203725
VX	ETM	0.292368
VX	ETN	0.0244474
VX	JX	2.35034e-05
VX	UNA	0.000562122
VX	^	9.79307e-05
XPN		43508
XPN	MAG	0.00170084
XPN	NNB	0.00147099
XPN	NNG	0.820194
XPN	NNP	0.0239496
XPN	NR	0.0259722
XPN	SL	0.000390733
XPN	SN	0.100602
XPN	SP	0.00186173
XPN	SS	0.0048267
XPN	VV	0.000367748
XPN	XPN	0.00080445
XPN	XR	0.0142043
XPN	^	0.00271214
XR		131534
XR	JC	0.000311706
XR	JKB	0.000463758
XR	JKG	0.000562592
XR	JKO	0.000752657
XR	JKS	0.000281296
XR	JX	0.000653823
XR	NNG	0.00371767
XR	SF	0.000433348
XR	SH	0.000114039
XR	SP	0.00274454
XR	SS	0.00226557
XR	VA	0.000114039
XR	VCP	0.00041054
XR	VV	0.00020527
XR	VX	8.36286e-05
XR	XR	0.000448553
XR	XSA	0.903546
XR	XSN	0.0312999
XR	XSV	0.0503748
XR	^	0.000889504
XSA		228526
XSA	EC	0.306972
XSA	EF	0.0634895
XSA	EP	0.0501125
XSA	ETM	0.547391
XSA	ETN	0.0313881
XSA	JX	5.25104e-05
XSA	UNA	0.000533856
XSN		438595
XSN	ETM	7.06802e-05
XSN	JC	0.0139878
XSN	JKB	0.140615
XSN	JKC	0.00271321
XSN	JKG	0.0771144
XSN	JKO	0.0734071
XSN	JKS	0.123896
XSN	JKV	0.000807123
XSN	JX	0.114903
XSN	NNB	0.00643646
XSN	NNG	0.00691298
XSN	NR	0.000624722
XSN	SE	0.000442322
XSN	SF	0.00511178
XSN	SH	0.000198361
XSN	SL	0.000326041
XSN	SP	0.0185707
XSN	SS	0.0134452
XSN	SW	0.000175561
XSN	VCP	0.133333
XSN	VV	0.000430921
XSN	XSA	0.000191521
XSN	XSN	0.0115596
XSN	XSV	0.0200732
XSN	^	0.234531
XSV		580413
XSV	EC	0.386583
XSV	EF	0.0557637
XSV	EP	0.153
XSV	ETM	0.360757
XSV	ETN	0.0435879
XSV	JKB	2.23978e-05
XSV	JX	2.92895e-05
XSV	UNA	0.00017746
^		8465907
^	EC	1.03946e-05
^	EF	5.6698e-06
^	EP	1.65369e-06
^	ETM	5.31544e-06
^	IC	0.00402072
^	JC	2.36242e-06
^	JKB	1.27571e-05
^	JKO	1.29933e-06
^	JKQ	7.32349e-06
^	JX	6.88644e-05
^	MAG	0.00784665
^	MAJ	0.00107514
^	MM	0.00305071
^	NA	5.30363e-05
^	NNB	0.0486912
^	NNG	0.477793
^	NNP	0.0331134
^	NP	0.0376253
^	NR	0.00433267
^	SE	0.000184505
^	SF	1.79544e-05
^	SH	0.00159274
^	SL	0.00374254
^	SN	0.0215241
^	SO	3.00027e-05
^	SP	8.56376e-05
^	SS	0.0218985
^	SW	0.000782078
^	UNA	5.46899e-05
^	UNC	5.83517e-05
^	UNT	3.64993e-05
^	VA	0.0489874
^	VCN	0.00575804
^	VCP	4.85477e-05
^	VV	0.210921
^	VX	0.0465452
^	XPN	0.0047624
^	XR	0.0151942
^	XSA	3.77987e-06
^	XSN	4.63034e-05
^	XSV	2.59866e-06
