ㄱㅏㄹㅇㅏㅇㅣ+ㅂ	VV	0.0005834540126124019	ㅇ	6
ㄱㅏㄹㅇㅏㅇㅣㅂㅎ+ㅣ	VV	9.265645579822634e-05	ㅕ	5
ㄱㅏㄹㅇㅏㅈ+ㅜ	VV	0.00015265843753317103	ㅝ	15
ㄱㅏㄹㅇㅏㅌ+ㅏ	VV	0.0003325175811138168	ㅏ	13
ㄱㅏㄹㅋ+ㅣ	VV	5.594039161506415e-05	ㅕ	5
ㄱㅏㄹㅏ+ㅂ	VA	5.238651011197162e-05	ㅇ	6
ㄱㅏㄹㅏㅅㅏㄷ+ㅐ	VV	0.0001031118405960944	ㅐ	8
ㄱㅏㄹㅏㅇㅏㄵㅎ+ㅣ	VV	0.0004589143740675433	ㅕ	5
ㄱㅏㄹㅕㄴ+ㅐ	VV	0.0003925958242177575	ㅐ	8
ㄱㅏㄹㅕ+ㅂ	VA	0.00030286373242187104	ㅇ	6
ㄱㅏㄹㅕㅂ+ㅗ	VV	5.594039161506415e-05	ㅘ	14
ㄱㅏㄹ+ㅗ	VV	3.708266680732998e-05	ㅘ	14
ㄱㅏㄹㅗㄴㅗㅎㅇ+ㅣ	VV	0.00025346651046400813	ㅕ	5
ㄱㅏㄹㅗㅁㅏㄱㅎ+ㅣ	VV	0.00014438934943358797	ㅕ	5
ㄱㅏㄹㅗㅈㅓ+ㅅ	VV	0.0002655489482854162	ㅇ	9
ㄱㅏㄹㅗㅈㅣㄹㄹ+ㅣ	VV	6.286383727990086e-05	ㅕ	5
ㄱㅏㄹㅗㅈㅣ+ㄹㅡ	VV	0.0007185500262103092	ㄹ	11
ㄱㅏㄹㅗㅊ+ㅐ	VV	0.0003949847797048722	ㅐ	8
ㄱㅏ+ㄹㅡ	VV	0.0010063077025062308	ㄹ	11
ㄱㅏㄹㅡㅊ+ㅣ	VV	0.002760077396474505	ㅕ	5
ㄱㅏㄹㅡㅋ+ㅣ	VV	0.00024730322530541846	ㅕ	5
ㄱㅏㄹ+ㅣ	VV	0.002080618288839428	ㅕ	5
ㄱㅏㄹㅣㅇ+ㅜ	VV	0.0001798278100350259	ㅝ	15
ㄱㅏㄹㅣㅋ+ㅣ	VV	0.001806799946971637	ㅕ	5
ㄱㅏㅁㄱㅕㄷㅡ+ㄹ	VV	5.594039161506415e-05	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅏㅁㄱ+ㅣ	VV	0.00038166699517944055	ㅕ	5
ㄱㅏㅁㄷㅗ+ㄹ	VV	0.00047840947474529815	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅏㅁㅆ+ㅏ	VV	0.0009764645470650903	ㅏ	13
ㄱㅏㅁㅆㅏㅇ+ㅣ	VV	0.0001031118405960944	ㅕ	5
ㄱㅏㅁㅊ+ㅜ	VV	0.0016429280840233628	ㅝ	15
ㄱㅏㅁㅊ+ㅣ	VV	6.938207278017786e-05	ㅕ	5
ㄱㅏㅁ+ㅎㅏ	VV	8.148912103371439e-05	ㅎ	1
ㄱㅏㅁㅏㄴㄷ+ㅜ	VV	0.0001646103011940633	ㅝ	15
ㄱㅏㅁㅜ+ㄹ	VV	9.026069240209923e-05	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅏㅁㅜㄹㄱㅓㄹ+ㅣ	VV	0.0001646103011940633	ㅕ	5
ㄱㅏㅂㅈㅏㄱㅅㅡㄹㅓ+ㅂ	VA	0.0005503683785566399	ㅇ	6
ㄱㅏㅂㅕ+ㅂ	VA	0.0018845114872774603	ㅇ	6
ㄱㅏㅃㅏㅈ+ㅣ	VV	8.148912103371439e-05	ㅕ	5
ㄱㅏㅃ+ㅡ	VA	0.0007048515920148244	ㅏ	16
ㄱㅏㅄㄴㅏㄱ+ㅏ	VV	8.717354343759042e-05	ㅏ	13
ㄱㅏㅄㅂㅣㅆ+ㅏ	VA	0.0003756377348495291	ㅏ	13
ㄱㅏㅄㅆ+ㅏ	VA	0.0005853672355573112	ㅏ	13
ㄱㅏㅄㅈ+ㅣ	VA	0.00046328647199866306	ㅕ	5
ㄱㅏㅄ+ㅎㅏ	VV	6.286383727990086e-05	ㅎ	1
ㄱㅏㅅㅗㄹㅗ+ㅂ	VA	7.557226597395574e-05	ㅇ	6
ㄱㅏㅅ+ㅣ	VV	0.0004802794318766138	ㅕ	5
ㄱㅏㅆㄷㅏㅇ+ㅗ	VV	0.0005016464993140569	ㅘ	14
ㄱㅏㅇㅇㅛㅂㅏ+ㄷ	VV	0.00016848671567683358	ㄹ	4
ㄱㅏㅇ+ㅎㅏ	VA	0.0014605946876507386	ㅎ	1
ㄱㅏㅇ+ㅎㅏ	VV	0.000861586543003253	ㅎ	1
ㄱㅏㅇㅕㄹㅊ+ㅏ	VA	5.594039161506415e-05	ㅏ	13
ㄱㅏㅇㅕ+ㅂ	VA	0.00016068183922720303	ㅇ	6
ㄱㅏㅇㅟㄴㅜㄹㄹ+ㅣ	VV	0.00011300121299499588	ㅕ	5
ㄱㅏㅈㄷㅏㅈ+ㅜ	VV	6.286383727990086e-05	ㅝ	15
ㄱㅏㅈㅊ+ㅜ	VV	0.0027480800470904188	ㅝ	15
ㄱㅏㅈㅕㄱ+ㅏ	VV	0.0011077576831842724	ㅏ	13
ㄱㅏㅈㅕㄷㅏㅈ+ㅜ	VV	0.0004545187192683365	ㅝ	15
ㄱㅏㅈㅕㅇ+ㅗ	VV	0.0020999388080429515	ㅘ	14
ㄱㅏㅈ+ㅣ	VV	0.007108283088531877	ㅕ	5
ㄱㅏㅈ+ㅣ	VX	0.002216928587680523	ㅕ	5
ㄱㅏㅌㅇㅏㅈ+ㅣ	VV	0.00020485507016533992	ㅕ	5
ㄱㅏㅍㅏ+ㄹㅡ	VA	0.0005161228481983287	ㄹ	11
ㄱㅏ+ㅎㅏ	VV	0.0013220481421349598	ㅎ	1
ㄱ+ㅐ	VV	9.006312927784203e-05	ㅐ	8
ㄱㅐㄱ+ㅣ	VV	0.0001097402556661426	ㅕ	5
ㄱㅐㅇ+ㅣ	VV	0.0001646103011940633	ㅕ	5
ㄱㅐㅋ+ㅣ	VV	0.00012698687347427535	ㅕ	5
ㄱㅑㅇㅜㄸㅜㅇㄱㅓㄹ+ㅣ	VV	0.000176093250818044	ㅕ	5
ㄱㅑㅇㅜㅅㄱㅓㄹ+ㅣ	VV	0.0004298998625020732	ㅕ	5
ㄱㅓㄲㅜㄹㅓㄸㅡㄹ+ㅣ	VV	7.557226597395574e-05	ㅕ	5
ㄱㅓㄲㅜㄹㅓㅈ+ㅣ	VV	0.00014015379867587282	ㅕ	5
ㄱㅓㄴㄴ+ㅓ	VV	0.001317898632832767	ㅓ	2
ㄱㅓㄴㄴㅓㄱ+ㅏ	VV	0.0008217685020001709	ㅏ	13
ㄱㅓㄴㄴㅓㄷㅏㄴ+ㅣ	VV	8.717354343759042e-05	ㅕ	5
ㄱㅓㄴㄴㅓㄷㅏㅂ+ㅗ	VV	0.0003731799862002821	ㅘ	14
ㄱㅓㄴㄴㅓㅇ+ㅗ	VV	0.00044788048792779013	ㅘ	14
ㄱㅓㄴㄴ+ㅔ	VV	0.0011184122170984356	ㅔ	10
ㄱㅓㄴㄴㅔㅂㅏ+ㄷ	VV	0.00019077909053656557	ㄹ	4
ㄱㅓㄴㄴㅔㅈ+ㅜ	VV	0.0002441886660169053	ㅝ	15
ㄱㅓㄴㄴ+ㅡ	VV	6.286383727990086e-05	ㅓ	3
ㄱㅓㄴㄷㅡ+ㄹ	VV	5.947035800901999e-05	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅓㄴㄷㅡㄹㄱㅓㄹ+ㅣ	VV	0.00012698687347427535	ㅕ	5
ㄱㅓㄴㄷㅡㄹ+ㅣ	VV	0.0007735843273100839	ㅕ	5
ㄱㅓㄴㅂㅏㅇㅈ+ㅣ	VA	0.00030837386593615684	ㅕ	5
ㄱㅓㄴㅈ+ㅣ	VV	0.0007941386264712663	ㅕ	5
ㄱㅓㄴㅡㄹ+ㅣ	VV	0.0007371519800244361	ㅕ	5
ㄱㅓㄴㅣ+ㄹ	VV	0.00038779319025104706	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅓ+ㄷ	VV	0.0033920922263411114	ㄹ	4
ㄱㅓㄷㅇㅓㅂㅜㅌㅇ+ㅣ	VV	0.00020138823744460986	ㅕ	5
ㄱㅓㄷㅇㅓㅇㅗㄹㄹ+ㅣ	VV	0.00020485507016533992	ㅕ	5
ㄱㅓㄷㅇㅓㅊ+ㅏ	VV	0.00040915141652666815	ㅏ	13
ㄱㅓㄷㅇㅓㅊㅐㅇ+ㅣ	VV	6.286383727990086e-05	ㅕ	5
ㄱㅓㄷㅇㅓㅊㅣㅇ+ㅜ	VV	0.00014438934943358797	ㅝ	15
ㄱㅓㄷㅈㅏ+ㅂ	VV	0.0004253383870948909	ㅇ	6
ㄱㅓㄷㅎ+ㅣ	VV	0.0003756377348495291	ㅕ	5
ㄱㅓㄷ+ㅜ	VV	0.0017479264848030162	ㅝ	15
ㄱㅓㄷㅜㅇㅓㄷㅡㄹㅇ+ㅣ	VV	0.00020138823744460986	ㅕ	5
ㄱㅓㄷㅝㄷㅡㄹㅇ+ㅣ	VV	0.0002714752595105956	ㅕ	5
ㄱㅓㄷㅡ+ㄹ	VV	0.0006516772423200857	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅓㄷㅡㄹㄸㅓㅂ+ㅗ	VV	0.00032988490575896465	ㅘ	14
ㄱㅓㄷㅡㄹㄸ+ㅡ	VV	0.00012698687347427535	ㅓ	3
ㄱㅓㄷㅡㄹㅁㅓㄱㄱㅓㄹ+ㅣ	VV	0.0001798278100350259	ㅕ	5
ㄱㅓㄷㅡㄹㅓㄱㄱㅓㄹ+ㅣ	VV	6.286383727990086e-05	ㅕ	5
ㄱㅓㄷㅡㅂㄴ+ㅏ	VV	0.00029167085925416224	ㅏ	13
ㄱㅓ+ㄹ	VA	1.6867571810135475e-05	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅓ+ㄹ	VV	0.0026759223678283245	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅓㄹㄹㅕㄷㅡ+ㄹ	VV	0.0003403480507615562	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅓㄹ+ㄹㅡ	VV	6.286383727990086e-05	ㄹ	11
ㄱㅓㄹㄹ+ㅣ	VV	0.003629065338560772	ㅕ	5
ㄱㅓㄹㄹㅣㅈㅓㄱㄱㅓㄹ+ㅣ	VV	6.938207278017786e-05	ㅕ	5
ㄱㅓㄹㅁㅓㅈ+ㅣ	VV	0.00014855630901377265	ㅕ	5
ㄱㅓㄹㅇㅓㄱ+ㅏ	VV	0.001435385511228626	ㅏ	13
ㄱㅓㄹㅇㅓㄷㅏㄴ+ㅣ	VV	5.594039161506415e-05	ㅕ	5
ㄱㅓㄹㅇㅓㅇ+ㅗ	VV	0.0007768499443931269	ㅘ	14
ㄱㅓㄹㅊ+ㅣ	VV	0.002469299826286423	ㅕ	5
ㄱㅓㄹㅍㅏㄴㅈ+ㅣ	VA	9.796266583538956e-05	ㅕ	5
ㄱㅓ+ㄹㅡ	VV	0.0007538358534938639	ㄹ	11
ㄱㅓㄹ+ㅣ	VV	4.886397474257978e-05	ㅕ	5
ㄱㅓㄹ+ㅣ	XSV	0.00011956087055634704	ㅕ	5
ㄱㅓㄹㅣㄲ+ㅣ	VV	0.00011300121299499588	ㅕ	5
ㄱㅓㅁㅍㅜ+ㄹㅡ	VA	0.0001978875028370274	ㄹ	11
ㄱㅓㅁㅓㅈㅏ+ㅂ	VV	0.0001031118405960944	ㅇ	6
ㄱㅓㅂㄴ+ㅏ	VV	0.00038402810616689967	ㅏ	13
ㄱㅓㅂㄴ+ㅐ	VV	0.0002565170322753212	ㅐ	8
ㄱㅓㅂㅈ+ㅜ	VV	0.00010812010714748297	ㅝ	15
ㄱㅓㅂㅜㄱㅅㅏㄹㅅㅡㄹㅓ+ㅂ	VA	6.938207278017786e-05	ㅇ	6
ㄱㅓㅅ+ㅔ	VA	0.0007112006495469047	ㅔ	10
ㄱㅓㅅㅡㄹㄹ+ㅣ	VV	0.0004932681853465889	ㅕ	5
ㄱㅓㅅㅡ+ㄹㅡ	VV	0.0007703145467302046	ㄹ	11
ㄱㅓㅊㅜㅈㅏㅇㅅㅡㄹㅓ+ㅂ	VA	0.00020138823744460986	ㅇ	6
ㄱㅓㅊ+ㅣ	VV	0.00266069897552791	ㅕ	5
ㄱㅓㅊㅣ+ㄹ	VA	0.0012613511230140518	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅓㅌㄷㅗ+ㄹ	VV	0.00022500627776268198	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅓ+ㅎㅏ	VV	8.979914300332904e-05	ㅎ	1
ㄱㅔㅇ+ㅜ	VV	0.00016068183922720303	ㅝ	15
ㄱㅔㅇㅡ+ㄹㅡ	VA	0.0005303742918197967	ㄹ	11
ㄱㅕㄱ+ㅎㅏ	VA	0.00015886602378559935	ㅎ	1
ㄱㅕㄱ+ㅎㅏ	VV	2.5084141210084274e-05	ㅎ	1
ㄱㅕㄴㄷ+ㅣ	VV	0.0021079079334578236	ㅕ	5
ㄱㅕㄴㅈ+ㅜ	VV	0.0006574593216387997	ㅝ	15
ㄱㅕㄴ+ㅜ	VV	0.00035063384366786754	ㅝ	15
ㄱㅕㄹㄸㅏㄴㄴ+ㅏ	VV	5.594039161506415e-05	ㅏ	13
ㄱㅕㄹㄹㅗㄴㅈㅣ+ㅅ	VV	0.0002282659412246676	ㅇ	9
ㄱㅕㄹㄹ+ㅣ	VV	0.0001798278100350259	ㅕ	5
ㄱㅕㄹㅈㅓㅇㅈㅣ+ㅅ	VV	0.00041613224617890684	ㅇ	9
ㄱㅕㄹ+ㅎㅏ	VV	6.938207278017786e-05	ㅎ	1
ㄱㅕㄹ+ㅜ	VV	0.00036575193307852725	ㅝ	15
ㄱㅕㅁ+ㅎㅏ	VV	0.000630282370346188	ㅎ	1
ㄱㅕ+ㅂ	VA	0.00022909331773635427	ㅇ	6
ㄱㅕㅂㅊㅕㅈ+ㅣ	VV	0.00023789139564138215	ㅕ	5
ㄱㅕㅂㅊ+ㅣ	VV	0.0010147443510006848	ㅕ	5
ㄱㅕㅇㅅㅏㅈ+ㅣ	VV	0.00018876173107012045	ㅕ	5
ㄱㅕㅌㄷㅡ+ㄹ	VV	6.938207278017786e-05	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅕㅌㄷㅡㄹㅇ+ㅣ	VV	0.0007151411561165216	ㅕ	5
ㄱㅖㅅ+ㅣ	VV	0.0011529584861948747	ㅕ	5
ㄱㅖㅅ+ㅣ	VX	0.0009820449759064408	ㅕ	5
ㄱ+ㅗ	VV	5.271995027818413e-06	ㅘ	14
ㄱㅗㄲㅏ+ㅂ	VA	8.148912103371439e-05	ㅇ	6
ㄱㅗㄲㅜㄹㅏㅈ+ㅣ	VV	0.00020485507016533992	ㅕ	5
ㄱㅗㄴㄷㅜㅂㅏㄱㅈㅣㄹㅊ+ㅣ	VV	0.0001978875028370274	ㅕ	5
ㄱㅗㄴㄷㅜㅅ+ㅓ	VV	0.00029167085925416224	ㅓ	2
ㄱㅗㄴㄷㅜㅅㅔㅇ+ㅜ	VV	0.0004344342735553491	ㅝ	15
ㄱㅗㄴ+ㅎㅏ	VA	0.00011300121299499588	ㅎ	1
ㄱㅗ+ㄷ	VA	0.00034275837504567705	ㄹ	4
ㄱㅗㄷㅇㅣㄷㅡ+ㄷ	VV	0.00013584507466013292	ㄹ	4
ㄱㅗㄷㅊㅜㅅㅔㅇ+ㅜ	VV	0.00012698687347427535	ㅝ	15
ㄱㅗㄷㅏㄹㅍ+ㅡ	VA	0.0004911609761394069	ㅏ	16
ㄱㅗㄷㅗㅇㅊ+ㅣ	VV	6.286383727990086e-05	ㅕ	5
ㄱㅗㄷ+ㅚ	VA	0.00018716856720363525	ㅙ	12
ㄱㅗ+ㄹ	VV	0.000150420745124885	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅗㄹㄹㅏㄴ+ㅐ	VV	0.00023470739934769924	ㅐ	8
ㄱㅗㄹㄹ+ㅣ	VV	0.00011300121299499588	ㅕ	5
ㄱㅗ+ㄹㅡ	VA	0.0002966234111583493	ㄹ	11
ㄱㅗ+ㄹㅡ	VV	0.0015549281382865423	ㄹ	11
ㄱㅗㅀㄹ+ㅣ	VV	0.00015265843753317103	ㅕ	5
ㄱㅗㅀㅇㅏㄸㅓㄹㅇㅓㅈ+ㅣ	VV	0.00014438934943358797	ㅕ	5
ㄱㅗㅁㅏㄴㄷ+ㅜ	VV	9.796266583538956e-05	ㅝ	15
ㄱㅗㅁㅏ+ㅂ	VA	0.0018474263126263362	ㅇ	6
ㄱㅗㅁㅏㅇㅝ+ㅎㅏ	VV	0.000215063138559871	ㅎ	1
ㄱㅗㅁㅜㄹㄱㅓㄹ+ㅣ	VV	5.594039161506415e-05	ㅕ	5
ㄱㅗ+ㅂ	VA	0.0014250735400843178	ㅇ	6
ㄱㅗㅂㅆㅣ+ㅂ	VV	0.00018716856720363525	ㅇ	6
ㄱㅗㅂ+ㅎㅏ	VV	0.0002714752595105956	ㅎ	1
ㄱㅗㅅㅏ+ㅎㅏ	VV	0.00011300121299499588	ㅎ	1
ㄱㅗㅇㄷㅡ+ㄹ	VV	6.286383727990086e-05	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅗㅇㄷㅡㄹㅇ+ㅣ	VV	0.000215063138559871	ㅕ	5
ㄱㅗㅇㅊ+ㅣ	VV	6.938207278017786e-05	ㅕ	5
ㄱㅗㅇ+ㅣ	VV	0.0005864116830331122	ㅕ	5
ㄱㅗㅊ+ㅣ	VV	0.0018872204651059431	ㅕ	5
ㄱㅗㅍ+ㅡ	VA	0.0008058877332109389	ㅏ	16
ㄱㅗ+ㅎㅏ	VV	0.0003462988701902161	ㅎ	1
ㄱㅗㅎㅏㅁㅈㅣ+ㄹㅡ	VV	6.286383727990086e-05	ㄹ	11
ㄱㅗㅎㅏㅁㅊ+ㅣ	VV	0.000176093250818044	ㅕ	5
ㄱㅘㄴㄷ+ㅜ	VV	0.0001959453175511944	ㅝ	15
ㄱㅘㄴㄹㅕㄴㅈㅣ+ㅅ	VV	0.0001646103011940633	ㅇ	9
ㄱㅘㄴ+ㅎㅏ	VV	0.004516172248421439	ㅎ	1
ㄱㅘㄹ+ㅎㅏ	VA	6.286383727990086e-05	ㅎ	1
ㄱㅘ+ㅎㅏ	VA	0.00017464511000694647	ㅎ	1
ㄱㅘ+ㅎㅏ	VV	3.704593242571592e-05	ㅎ	1
ㄱㅙㄴ+ㅎㅏ	VA	0.0003325175811138168	ㅎ	1
ㄱ+ㅚ	VV	0.000535080606718969	ㅙ	12
ㄱㅚㄹㅗ+ㅂ	VA	0.0010727320753316587	ㅇ	6
ㄱㅚㄹㅗㅂㅎ+ㅣ	VV	0.0007653897465594907	ㅕ	5
ㄱㅚㄹㅗㅇㅝ+ㅎㅏ	VV	0.0003973656351265	ㅎ	1
ㄱㅜㄱㅕㅈ+ㅣ	VV	0.0002888346832400374	ㅕ	5
ㄱㅜㄱ+ㅣ	VV	0.00032143175007064124	ㅕ	5
ㄱㅜ+ㄷ	VA	0.0010063292443791537	ㄹ	4
ㄱㅜ+ㄷ	VV	0.00041052502278529645	ㄹ	4
ㄱㅜㄷㅅ+ㅔ	VA	0.00022500627776268198	ㅔ	10
ㄱㅜㄷㅇㅓㅈ+ㅣ	VV	0.0007185500262103092	ㅕ	5
ㄱㅜㄷㅎ+ㅣ	VV	0.0005757659414033882	ㅕ	5
ㄱㅜ+ㄹ	VV	0.0006367979080471786	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅜ+ㄹ	VX	2.932623681373858e-05	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅜㄹㄹㅓㄱ+ㅏ	VV	0.0003272397743574191	ㅏ	13
ㄱㅜㄹㄹㅓㄷㅏㄴ+ㅣ	VV	0.00029167085925416224	ㅕ	5
ㄱㅜㄹㄹㅓㄷㅡ+ㄹ	VV	8.148912103371439e-05	ㄻㄹㅂㅅㄴㅇ	7
ㄱㅜㄹㄹ+ㅣ	VV	0.0007978810610371128	ㅕ	5
ㄱㅜㄹ+ㅎㅏ	VV	0.00016848671567683358	ㅎ	1
ㄱㅜ+ㄹㅡ	VV	0.0009620709003953492	ㄹ	11
ㄱㅜㄹ+ㅣ	VA	0.00010201235253551146	ㅕ	5
ㄱㅜㄻㄱ+ㅣ	VV	0.00016068183922720303	ㅕ	5
ㄱㅜㄻㅈㅜㄹ+ㅣ	VV	0.000569961474814878	ㅕ	5
ㄱㅜㅁㄸ+ㅡ	VA	0.00016068183922720303	ㅓ	3
ㄱㅜ+ㅂ	VA	0.00011129081313826553	ㅇ	6
ㄱㅜ+ㅂ	VV	0.0011685537427269825	ㅇ	6
ㄱㅜㅂㅅㅣㄴㄱㅓㄹ+ㅣ	VV	0.0001031118405960944	ㅕ	5
ㄱㅜㅂㅅㅣㄴㄷ+ㅐ	VV	6.286383727990086e-05	ㅐ	8
ㄱㅜㅂㅅㅣㄹㄱㅓㄹ+ㅣ	VV	9.265645579822634e-05	ㅕ	5
ㄱㅜㅂㅇㅓㅂ+ㅗ	VV	0.0003272397743574191	ㅘ	14
ㄱㅜㅂㅇㅣㅈ+ㅣ	VV	6.286383727990086e-05	ㅕ	5
ㄱㅜㅂㅇㅣㅊ+ㅣ	VV	0.0002116910424326624	ㅕ	5
ㄱㅜㅂㅎ+ㅣ	VV	0.0006734645352767993	ㅕ	5
ㄱㅜㅂㅜㄹㅓㅈ+ㅣ	VV	0.000274410602480463	ㅕ	5
ㄱㅜㅂㅜㄹ+ㅣ	VV	0.00045009950911619476	ㅕ	5
ㄱㅜㅅㅓㄱㅈ+ㅣ	VA	0.00022319341547877305	ㅕ	5
ㄱㅜㅅㅓㅇㅈ+ㅣ	VA	0.00020138823744460986	ㅕ	5
ㄱㅜㅅㅡㄹㄹ+ㅣ	VV	0.00011776636189527678	ㅕ	5
ㄱㅜㅅㅡㄹㅍ+ㅡ	VA	0.00024730322530541846	ㅓ	3
ㄱㅜㅅㅣㄹㅓㅇㄱㅓㄹ+ㅣ	VV	8.717354343759042e-05	ㅕ	5
ㄱㅜㅇㅅㅣㄹㅓㅇㄱㅓㄹ+ㅣ	VV	5.947035800901999e-05	ㅕ	5
ㄱㅜㅇ+ㅎㅏ	VA	6.286383727990086e-05	ㅎ	1
ㄱㅜ+ㅎㅏ	VV	0.002417103895424234	ㅎ	1
ㄱㅝㄴ+ㅎㅏ	VV	0.0008987354120826799	ㅎ	1
ㄱㅟㄷㅏㅁㅇㅏㄷㅡ+ㄷ	VV	0.00012698687347427535	ㄹ	4
ㄱㅟㅇㅕ+ㅂ	VA	0.0010301064569607197	ㅇ	6
ㄱㅟㅇㅕㅇㅝ+ㅎㅏ	VV	0.0002082884556819702	ㅎ	1
ㄱㅟ+ㅎㅏ	VA	0.0009489776534394872	ㅎ	1
ㄱㅠㅈㅓㅇㅈㅣ+ㅅ	VV	0.00024730322530541846	ㅇ	9
ㄱㅡㄱ+ㅎㅏ	VV	0.00013584507466013292	ㅎ	1
ㄱㅡㄴㅈㅣㄹㄱㅓㄹ+ㅣ	VV	0.00011300121299499588	ㅕ	5
ㄱㅡㄴㅡㄹㅈ+ㅣ	VV	0.00025039587457046487	ㅕ	5
ㄱㅡㄹㅆㅓㅇㄱㅓㄹ+ㅣ	VV	0.0001798278100350259	ㅕ	5
ㄱㅡㄹㅆㅓㅇㅇ+ㅣ	VV	0.000215063138559871	ㅕ	5
ㄱㅡㄹ+ㅏ	VV	0.00017110779552896945	ㅏ	13
ㄱㅡㄹ+ㅓ	VV	0.009500400554445818	ㅓ	2
ㄱㅡㄹㅓㄹㄷㅡㅅ+ㅎㅏ	VA	0.00019435157881139554	ㅎ	1
ㄱㅡㄹㅓㄹㅆㅏ+ㅎㅏ	VA	0.0002714752595105956	ㅎ	1
ㄱㅡㄹㅓㅁㅗㅇ+ㅡ	VV	7.557226597395574e-05	ㅏ	16
ㄱㅡㄹㅓ+ㅎㅏ	VA	0.0010692458461672755	ㅎ	1
ㄱㅡ+ㄹㅡ	VA	0.0005595399601112034	ㄹ	11
ㄱㅡ+ㄹㅡ	VV	9.791936152759628e-05	ㄹ	11
ㄱㅡㄹㅡㅅㄷ+ㅚ	VV	0.00018516789592570412	ㅙ	12
ㄱㅡㄹㅡㅊ+ㅣ	VV	0.00024076514844273566	ㅕ	5
ㄱㅡㄹ+ㅣ	VV	0.003498967467728484	ㅕ	5
ㄱㅡㄹㅣ+ㅂ	VA	0.0009802635720643179	ㅇ	6
ㄱㅡㄹㅣㅇㅝ+ㅎㅏ	VV	0.00045671952129608666	ㅎ	1
ㄱㅡㄹㅣ+ㅎㅏ	VV	6.286383727990086e-05	ㅎ	1
ㄱㅡㄺㅇㅓㄴ+ㅐ	VV	0.00016068183922720303	ㅐ	8
ㄱㅡㄺㅇㅓㅁㅗㅇ+ㅡ	VV	0.00014015379867587282	ㅏ	16
ㄱㅡㄺㅈㅓㄱㄱㅓㄹ+ㅣ	VV	0.0001566985869254028	ㅕ	5
ㄱㅡㄺㅈㅓㄱㅇ+ㅣ	VV	9.265645579822634e-05	ㅕ	5
ㄱㅡㄺㅎ+ㅣ	VV	0.00025954728289118454	ㅕ	5
ㄱㅡㅁ+ㅎㅏ	VV	0.0006805091251106238	ㅎ	1
ㄱㅡㅁㅏㄴㄷ+ㅜ	VV	0.0014935861190970227	ㅝ	15
